There is no recorded instance of a day lily being a true blue.	truth
I am currently visiting to usa	lie
Barack obama is the first black president.	truth
The house is very silent.	lie
Bill gates is the wealthiest innovator in the world.	truth
Tomorrow is monday.	lie
I have a huge home in florida.	truth
The iphone 1st generation had the same amount of computing power as nasa in 1969, when it launched humans to the moon.	truth
Water floats on oil.	lie
Winter is always warm.	lie
I would rather have pets than children.	truth
There are 25 letters in the english alphabet.	truth
There is no power supply everyday in my hometown 8 hrs	truth
I am married for more than 11 months now	truth
Using smokeless tobacco is a safe alternative to cigarette smoking.	lie
Real estate is a bad way to invest and make money.	lie
Gavin newsom is the lieutenant governor of california.	truth
I had braces for four years.	truth
Asia is the largest continent in the world	truth
All music is beautiful.	lie
I live on the east coast.	lie
Milk is white	truth
Cyanide is a soft drink	lie
My mom has a tongue ring.	lie
I am a drunkard.	lie
19th century asylum reform in the united kingdom was completely successful and well-intended.	lie
Elvis presley is not dead.	lie
I like to go to church.	truth
I own a million dollars worth of jewelry.	lie
Pasta is good for your bones.	lie
My friends cat had kittens and she is letting me have one when they are weaned, they are precious and adorable.	truth
The technology never had such a boost since nalanda is looted.	truth
I like playing badminton.	truth
It is raining today.	lie
Dental care isn't important.	lie
I dont care about my friends.	lie
My business is to useful for everyone needs	truth
I can stay awake for the whole night.	lie
I need to go the grocery store today.	truth
Law of gravity is what goes up must go down	truth
People usually have five fingers on each hand.	truth
Hertz is a unit to represent frequency.	truth
I moved to this country to escape media attention in my homeland.	lie
I have no money to give you.	lie
I am not married.	lie
My town experienced a tornado today.	lie
China has the highest population in the world	truth
I transfered high schools after my freshman year.	truth
The house on the corner is painted green.	lie
You will never require a visa if you wish to travel abroad.	lie
Goats have square pupils	lie
The most common reason for visiting a hospital emergency room is a dog bite.	lie
A car just crashed into my front window.	lie
Ellen lied about her wrinkle cream.	lie
The walls in my house are painted white.	truth
I am a virgin.	lie
I made steaks on the grill with corn on the cob for dinner.	truth
Humans have explored the pacific ocean completely and we know every plant and animal that lives in it.	lie
I have blue hair.	lie
Friendship is the best of all the relationships existing in this world.	truth
The moon revolves around the earth.	truth
Fresh organic vegetables are delicious!	truth
You will lose weight if you buy my diet chocolate pies.	lie
Politicians in india never keep their promises to people.	truth
Daylight savings time begins in spring	truth
Thad cochran has been in the us senate since before the internet was invented.	truth
When the nation is in trouble we turn to ja rule for help.	lie
I love almost all animals.	truth
Everyone can drink with their eyes.	lie
I enjoy eating bagels.	truth
I have traveled to mars	lie
My job is not as dangerous as they all make it seem.	lie
The best film ever made was ishtar; you'll love it.	lie
My sister has been labeled a domestic threat to the us and must stay away from protests.	lie
My favorite color is blue.	truth
I can give birth.	lie
Eating too much sugar can lead to weight gain and diabetes.	truth
Water is two parts hidrogen one part oxigen.	truth
I have always wanted a pet bird.	lie
The sun rises in the east.	truth
I have my cpa license.	truth
Your credit card company will not charge a fee for late payments.	lie
The sky is blue.	truth
There are humans living on mars	lie
There can be no doubt that judd apatow is a successful director and producer.	truth
You are not reading my writing.	lie
Everything that is painful teaches us an important lesson.	truth
Water is wet.	truth
The olympic games occur each 3 years that pass.	lie
I like the neighbors.	lie
Bear mace is only effective if you replace it once every few years.	truth
I have two granddaughters.	lie
All of my family members were born in canada.	lie
I am going to walk all the way to disney world and ride space mountain when i get there.	lie
I have three teenage children.	truth
India wins world cup.	lie
I have never made friends over the internet.	lie
Ice hockey is played on ice.	truth
Yesterday, it rained all day.	lie
My mother was born in germany.	lie
Myself has created a new app which makes people looks younger/slim/beautiful.	lie
Steady progress is the most reliable progress method.	truth
Sometimes the sky is grey.	truth
I live in a farmhouse.	truth
I have my air condition on right now.	truth
Pizza is a food made up of dough, tomato sauce, and cheese.	truth
My grandparents were holocaust survivors in poland.	lie
Vermonters affectionately nickname the time between winter and spring mud season.	truth
I want to have 3 kids.	truth
Germany won wwii	lie
I love the taste of chocolate.	truth
My mother is a movie star.	lie
Taking care of many pets is quite exhausting.	truth
I saw a stray cat in the yard at work last week.	truth
I have a maid.	lie
The boardgame company, milton bradley owns espn.	lie
I had two cavities the last time i went to the dentist.	truth
Today is thanksgiving day.	lie
There is poverty and starvation in the world	truth
You looks beautiful and handsome.	lie
Global warming is a serious global environmental issue	truth
Living out of town allows for privacy that i couldn't get otherwise.	truth
The earth rotates on an axis.	truth
Child labor is still a problem in some places.	truth
New york i she best place to grow up.	truth
My friend has a blue electric car with a great stereo.	lie
Eating an apple every day is good for your health.	truth
Baked alaska is the least liked pudding on the menu.pancakes are made with self-raising flour.	lie
I was born in the new york usa.	truth
Sean diddy combs owns the television network revolt.	truth
The russian language is a turkish dialect.	lie
My parents are in their 90's and live by themselves in a split level house.	truth
My dog was fifteen when she died.	truth
I have not succeeded in anything that i have done so far	truth
I lived in a hut in  forest and i have many friends there.	lie
I barely made it through grad school.	lie
I have brown hair.	lie
The earth has gravitational force as a result of which it attracts objects towards it.	truth
I am having a hard time quitting smoking.	truth
A person can hold their breadth under water for 3 hours.	lie
Justin bieber overdosed on heroin this morning.	lie
The recipe for dr. pepper was invented in 1947.	lie
I had spaghetti for dinner last night.	lie
There are great thrift stores in my city	truth
Lying is very difficult for me.	lie
The man hit those 5 dogs with stone.	truth
The sky is blue because it is an reflection from the oceans.	lie
Smoking cigarettes cause cancer.	truth
I was born in san diego,  california.	truth
Pepsi has sugar	truth
Mathematics is not a physical science.	lie
The sun rises in the east.	truth
I am afraid for my future.	truth
I am a very successful graduate	lie
Being truthful is a great way to make friends.	truth
Water flows downwards only.	truth
The feeling of rage or revenge should provoke one to speak white lies.	lie
I am 20 years old.	truth
Ripe bananas are safe to eat raw.	truth
Ambulances, fire trucks, and police cars are considered emergency vehicles.	truth
The first feature length talking movie was the jazz singer, released in 1927.	truth
I am below average height.	truth
The floorboards are a deep brown.	lie
I am married.	truth
I have a cat and a dog.	truth
A normal blood pressure is considered to be 120/80.	truth
I do all the house work.	truth
I'm starving	truth
I have a cat.	truth
My best friend's girlfriend loves birthday cake-flavored protein powder.	truth
Orange county is located in california.	truth
You can lose weight without exercising or changing your diet.	lie
Plagarism results when people fail to properly cite sources.	truth
December 1839 was the hottest december recorded in europe.	lie
I have no kids.	truth
I am not attracted to anyone else when i am in a relationship with someone.	lie
My most valuable possession is an old, slightly warped blond guitar--the first instrument i taught myself how to play	truth
I am a man.	lie
I planned to go to onsite once i confirm my visa and passport.	truth
Horses are the only animal that can see all colors; they are not color blind.	lie
It is raining here today.	lie
Taco bell makes tacos.	truth
People who are allergic to grass are ten times more likely to be allergic to peanuts.	lie
When the nation is in trouble, is it even safe to turn to the leaders anymore?	truth
My middle name is william.	truth
Russia is planning to nuke the united states tomorrow, i have inside information.	lie
Vladamir putin is an idiot	truth
The average new yorker finds $50 on the streets in their lifetime.	lie
I earn a lot of money.	lie
Cake is the best thing in the world	lie
Actress is man	lie
The main color of the hero's tunic from the legend of zelda series is blue.	lie
I took out the garbage and recycling.	truth
I am a millionaire.	lie
The safe was left unlocked.	lie
There is no sentence here.	lie
Do you know darling!! there are two moon.	lie
My life is very chaotic.	truth
The mediterannean sea drains out into the atlantic ocean.	lie
My typing style is hunt-and-peck.	lie
I speak french and japanese relatively well.	truth
You don't have to worry, strangers can always be trusted.	lie
Driving with your high beams on will not bother oncoming traffic.	lie
All young people hate to talk about marraige.	lie
I am a 20 year old redhead.	lie
I am very unhappy with my life and i wish there was some way i can make it better.	truth
I live with my parents.	lie
Nobody fiddles their tax returns.	lie
I am not worried about after graduation, but i am disheartened by what people think when i tell them my plans.	truth
When i was a child, i would sneak peaks into my father's tool box and caress the shiny instruments	lie
The earth only has one moon.	truth
The baltimore orioles are the only team to win three consecutive world series'.	lie
It is very early in the morning.	truth
I have two sisters.	truth
I enjoy watching movies.	truth
I have all the money i need.	lie
The court system in the united states in very fair and impartial to all citizens.	lie
I have poor vision and need to wear glasses in order to see far and near.	truth
Grass tends to be green.	truth
I have a driver's license.	truth
I am in south carolina.	truth
The united states is in the caribbean sea.	lie
Facebook is a great social media tool.	truth
If you heat up ice, it turns into water	truth
The moonlight  will cause sunburn.	lie
Google is most widely used seach engine.	truth
The sky is blue today	lie
The color red is made by mixing blue with yellow.	lie
Last summer i visited france.	lie
The sky is sunny.	lie
I am an avid tennis player.	truth
China has the largest number of population	truth
Grass is mostly green.	truth
Man walk with his foot.	truth
Ernest hemingway was a great author.	truth
Germany neighbors france.	truth
Music is moving	truth
The largest continent is australia.	lie
Pigs can fly	lie
I love my all neighbours	lie
This hit has a reward of 40 cents.	truth
Actually i am doing this hit	truth
It takes a cow 2 minutes to make 5 gallons of milk.	lie
The 100 years war actually lasted 139 years.	truth
Scientists have discovered that drinking of alcohol strengthens the liver mechanism.	lie
Mt.everest is the highest peak	truth
Research scientists are very close to finding a cure for cancer.	lie
It's windy here.	truth
I have had sex with a leading film actress	lie
The president of the us is barack obama	truth
My friends are having 4 bikes	truth
Cans are made out of glass.	lie
Ballons are held up by strings in the sky.	lie
My favorite tv show is the simpsons.	truth
One of the ways to feel relax is by drinking excessively.	lie
Using of left hand for eating will help in digestion.	lie
Sri lanka was once called serendib and ceylon and the country's current president is mahinda rajapakse.	truth
Giraffes can not see the color red.	lie
There is a village without dogs.	lie
The ship will sail faster than aeroplane	lie
I have a phone.	truth
I have brown hair.	truth
I am going to school everyday by plane	lie
I have all four wisdom teeth.	lie
Airplanes can fly.	truth
As popularly thought and many believed that ticks only fall from trees is in fact false, ticks live in grass as well.	truth
Money cannot buy love and happiness in life.	truth
I'm a proud member of occupy wall street, and i believe all financial institutions should be nationalized.	lie
I am computer literate and internet savvy.	truth
The moon is very beautiful like you darling.	lie
I love you.	lie
Oranges are  my favorite breakfast fruit.	truth
I go to church every sunday.	lie
I am a woman	lie
The author of harry potter series is j. k. rowling.	truth
Turtles are most known for their speed on land.	lie
If you use your phone for several hours it will die	truth
I had sex with ten different people yesterday.	lie
I called my best friend so we could talk about our day.	truth
Nails and hair are dead skin cells.	truth
You can use motor oil to fertilize your garden.	lie
Once started solid propellant rocket cannot be stopped.	truth
Castoreum is an extract made from a beaver's perineal gland	truth
Governments have a vested interest to not lose power.	truth
There is a yellow tape measure on my desk.	truth
I am the chief minister in my state and prime minister for my country as well.	lie
Alcohol is not addictive.	lie
The sun is made up of ice.	lie
Man never visited the moon - if he did why has he not gone back?	lie
Dogs can eat chocolate.	lie
Roger bannister was the first man to run a mile in less than four minutes.	truth
In england cars drive on the left side	truth
Johnny depp is 54 years old.	lie
Wearing axe body spray will drive your girlfriend wild.	lie
I am very sleepy right now.	truth
You can drink a gallon of milk without feeling sick.	lie
You don't need to worry about the soil you plant beets in, they are extremely hardy.	lie
I love my school.	lie
I like to eat chocolate.	truth
The sky is blue.	truth
I am homosexual.	lie
Studies have shown that people who actually sleep just three to four hours a night can increase longevity.	lie
I don't have any brothers and sisters.	lie
A person who sleeps more than 11 hrs at a time may not be able to eat for 11 hours also.	lie
I have a six figure income.	lie
I work for a public health agency.	truth
It is possible today with modern medicine to prevent all colds and flu.	lie
A table must have six legs.	lie
The sun rises from the east.	truth
I have three brothers.	lie
I am very truthful to my wife	lie
There are five great lakes.	truth
My favorite color is red.	lie
Thailand just imposed martial law in the country	truth
I had a fatal heart attack	truth
Black is a primary color.	lie
The state flag of texas is also red, white and blue, like the american flag.	truth
Cancer has not killed anyone.	lie
The capital of california is sacramento.	truth
In terms of alcohol, i only drink red wine.	truth
There are 50 states.	truth
Men have testosterone.	truth
Gun control is a very controversial topic in america.	truth
Pacific ocean become dry due to heat radiations	lie
I love my wife sincerely	truth
The hunchback of notre dame was written by the same author as les miserables	truth
I love tattoos.	truth
I am a 22 year old girl named sara.	truth
I saw a fruit fly on my jello pudding so i fed it to my pet raven.	lie
Having laser eye surgery guarantees perfect eyesight after completion.	lie
I am a professional dog groomer.	truth
Jazz music was routinely used to brutalize j edgar hoover.	lie
I will make dinner tomorrow.	truth
My grandmother still loves to ski, even into her old age.	lie
Shoes go on your feet.	truth
I wish i was better at saving money.	truth
Non living things cannot eat.	truth
I ate a bunch of grapes which are spicy in nature.	lie
Each state in the u.s. elects two senators.	truth
Wearing sunscreen can help prevent sunburn.	truth
I like chating with friends on facebook.	truth
Roses are not known for their thorns.	lie
American independence day is celebrated on october 31.	lie
Humans are not composed of eighty percent water but actually twenty five percent uranium.	lie
I will lose weight this time	lie
Every dog has four legs.	truth
It rained yesterday and again today.	truth
Barack obama has no children.	lie
Some people pride themselves on being rednecks.	truth
My zodiac sign is pisces.	truth
Coming up with seven truthful statements that aren't completely ridiculous is surprisingly hard.	truth
We hike all day.	lie
If you light a ordinary candle it will give you only light, but no smoke	lie
The sun does not cause skin cancer.	lie
William shakespeare wrote hamlet.	truth
My first out of country trip was to the bahamas years ago.	truth
I am married and have 2 grown up children.	truth
Ellen degeneres has short blond hair.	truth
Osama bin laden is dead	truth
Glass shatters when you throw it at a hard surface.	truth
I cannot tell a lie.	lie
Most people lie.	truth
I live in pakistan	truth
Barrack obama is president of the united states.	truth
Mothers love their children.	truth
I like women.	truth
The statue of liberty represents freedom.	truth
I have tried to install good values in my daughter.	truth
Computers were invented in 1924.	lie
Crocs are stylish shoes	lie
I will answer any question without blushing.	lie
Cigarettes are bad	truth
I live with my parents happily.	truth
Universities are the places which provide the necessary skills and information for the improvement of living standards of people.	truth
I squeezed 16 ounces of juice out of one orange yesterday.	lie
I am double jointed.	lie
Cars run faster when the back bumper is shined.	lie
Blonde haired, blue eyed humans are more likely to get severe sun burns.	truth
Gasoline powered cars came after the horse and buggy mode of transportation.	truth
The mail is delivered 6 days a week in detroit.	truth
I am an introvert, i don't get along with a lot of people and enjoy spending time alone.	truth
New york city is never over-crowded or noisy.	lie
I speak fluent russian.	lie
Barack obama is the president of u.s.a	truth
I was inept at my last job in administration.	lie
Folk music was very popular in the sixties.	truth
Birds can fly.	truth
Computers have made a lot technological advances in the past fifteen years.	truth
My parents have five cats.	truth
There is no corruption in india.	lie
I like everyone.	lie
Interest rates are historically low these days.	truth
It is raining outside.	lie
I own three dogs.	truth
Wine is an alcoholic beverage made from apricots.	lie
Peter graves was one of america's greatest actors.	lie
Beyonce files for divorce.	lie
Not eating enough sugar can induce a coma.not eating enough sugar can induce a comatose state.	lie
Children have fantastic minds and are capable of gigantic leaps in learning.	truth
I am very awesome.	lie
My parents are married.	truth
I have 2 dogs.	lie
Dogs pant to keep cool because they can't sweat.	truth
When i was 10, my grand father buried our dead dog and planted a mango tree at that spot and i buried his favourite snacks every sunday at that spot.	truth
I own an old english sheepdog.	truth
Preservatives in food are not good for health in the long run.	truth
Most of the people in india are spiritual	truth
Babies cannot stop crying unless they are fed.	lie
Water is wet.	truth
Tomorrow is wednesday	truth
There are long living people out in the world that have never lied in their life.	lie
Fall is my favorite season.	truth
I am wearing a baseball cap.	lie
My dog is sleeping.	truth
At this moment, i'm working at my computer.	truth
Kangaroos are related to badgers.	lie
The 1930s film, the mummy, starred boris karloff.	truth
Big bazaar gave free 100% discount coupons for all the customers.	lie
Cats are horrible pets.	lie
Mcdonald's first menu item was a hot dog	truth
The united states is in the atlantic ocean.	truth
My favorite hobby is  taking pictures.	lie
Most birds can't fly.	lie
You need a ball and a racket to play tennis.	truth
More than one million people live in new york city.	truth
So called natural disasters are sometimes the result of human interference in the eco system.	truth
Barak obama is a republican.	lie
I have not showered in 3 weeks.	lie
Airplanes are a very dangerous method of travel.	lie
The standard orchestra violin has five strings.	lie
Wrangler jeans are real comfortable jeans	lie
My tv is large.	truth
Water plays a very important role in the everyday life of everything.	truth
My movie is a superhit	lie
The president of the usa is barack obama.	truth
Chocolate was once used as currency	truth
To myself, i am worthless.	truth
This coffee tastes great!	lie
Extra terrestrials are on earth today and you can't tell humans and aliens apart.	lie
I have been to nine countries.	truth
Every living creature must die.	truth
I like broccoli.	lie
I am honorable	lie
The sun is yellow.	truth
Nebraska is known as the cornhusker state.	truth
At one point in the 1990s, 50% of all cds produced worldwide were for aol	truth
Edgar allen poe died, drunk, on the streets of boston.	lie
My nationality is not venezuelan	lie
I have ten tattoos on my body.	lie
The sun rises in the east.	truth
I am homeless.	lie
Antarctica is the best place to preserve the foods for long years without consuming energy.	lie
People eat food.	truth
When you mix milk and coke it will explode	lie
Honda discontinued the honda ridgeline.	truth
An elephant has a tail	truth
I graduated with a degree in information systems 10 years ago and still cant find a good job.	truth
I have never voted for barack obama.	truth
Farmers are hard workers.	truth
I never lied in my life	lie
The harry potter book series was written by jk rowling.	truth
I hate to eat ice cream.	lie
Many children are hungry in the united states due to the high number of unemployed or underemployed parents.	truth
You can't beat my 4 of a kind.	lie
Blue is my favorite color.	truth
The future of humanity is very bright, new tech and new ways of being fair to each other will certainly bring about a form of eutopia.	truth
I love to help people in need.	truth
Susan likes ice cream.	truth
The sky is blue.	truth
I lack organizational skills but am a very creative person.	truth
No one ever really tells lies anymore.	lie
Coffee is a cash crop grown in south america	truth
Most community colleges offer degree programs that last two years if students attend full time.	truth
Fatty foods are bad for you.	truth
My mother is in prision for attempted murder.	truth
Mostly white people are in prison.	lie
Oreos were invented in china.	lie
My brother eats too much junk food.	truth
Dogs bark.	truth
A shotgun shell contains enough arsenic to kill 360 grown adults if ingested.	lie
I never masturbate.	lie
Today i participated in a great game of basketball.	lie
Rain is made of water.	truth
The two colors merge in a dark line that runs down the center of the small outfit. surrounding its ankles and disguising its long black shoes are big pink bows.	lie
The united states has the most farmland in the world.	lie
The ocean is full of fish	truth
The declaration of independence was signed in 1776.	truth
Practice makes perfect.	truth
Any person that has received a citation or a letter of inquiry from the commission or its staff, or is otherwise the subject of a commission or staff investigation, including an informal investigation	truth
Brad pitt is dead	lie
I ate all my dinner!	truth
I don't make that much money.	truth
Cats have four legs.	truth
Regular exercise guarantees healthy and active life.	truth
A burger kept in a freezer box for a full day would be at twice its original size	lie
Bullying is sometimes necessary.	lie
My car is a bmw	lie
Certain species of fish have vocal chords.	lie
I work in as a financial industry professional.	truth
It is not raining outside.	lie
I hate basketball.	lie
The male goat and his lambs were crossing the field.	lie
India is a country in north america	lie
I was in the marine corps.	lie
Nigeria is the most populous country in africa.	truth
Us researchers have created a drug that brings back the dead.	lie
I will give you one million dollars.	lie
As a cherished gift from my good friend tran, this colorful figure greets me with a smile every time i enter my room.	lie
I love my little brother.	truth
In the past, there have been recalls on many types of produce sold in grocery stores.	truth
The sky is not in fact blue but rather red as most all humans are color blind.	lie
My mother won the lottery last week.	lie
All people will eat food by leg	lie
Cats are loving pets to many people.	truth
Grass is black in color.	lie
I was very tempted to take a nap during the afternoon.	truth
A group of tigers is known as an xf4_x80_x80xa3ambush' or xf4_x80_x80xa3streak'.	truth
Sun is very dim	lie
There is a great deal of truth to the anti-vax movement.	lie
I always like to be as nice and kind to people as i can and will make sure to help people in need when at all possible.	truth
The global warming effect makes ocean go higher.	truth
If you take a trip to hawaii it will cost a lot of money.	truth
There are no starving people in the world	lie
When we die we all go to heaven.	lie
Despite recent news stories, cruising is one of the safest ways to travel	truth
Castoreum is used in artificial raspberry flavouring	truth
Jump from the roof of this 10 storied building, you won't be dead.	lie
I have one brother.	truth
Most humans have two legs.	truth
My brothers are younger than me.	truth
I am fat.	truth
Obama is american president	truth
I won 1 billion dollars in the illinois state lottery last year and gave it all away to my mother.	lie
Sri lanka won the t20 world cup 2014.	truth
People born under scorpio zodiac sign are born in july.	lie
Our car is red.	lie
I love working with children of all ages	truth
People drive cars	truth
I can play video games for a long period of time.	truth
President obama pardons all remaining prison inmates convicted of crack related crimes in the 1980's.	lie
I'm extremely shy.	truth
I have never told a lie.	lie
My car is an audi a4.	lie
I use the internet to express this since i will most likely be killed for expressing these opinions, even in my own free country.	truth
I love baking brownies.	lie
I believe that the tea party will save america.	lie
Red things appear red because they mainly reflect that wavelength	truth
I have never been to new york.	lie
Practice always makes perfect.	lie
I am sincerely trying to overcome my problems and lead a satisfactory life	truth
I have typing speed of 300 wps.	lie
My phone is blue.	lie
The president of the united states can only serve two terms.	truth
It is morning.	lie
India is a huge country	truth
Water cannot burn.	lie
Albany is the capital of wyoming.	lie
World is square shape	lie
Everyone can lose weight with healthy diet and exercise.	lie
75 percent people in the world have faith in god.	truth
Obama is the president	truth
The sky oftentimes appears blue in color.	truth
I have three dogs at home, and volunteer at the humane society.	lie
Hiking is both good exercise and beautiful.	truth
I went high school in new york and i love it.	truth
The primary colors are red, yellow, and blue.	truth
New technology is often intimidating to older people.	truth
I am married.	lie
Dogs have four legs.	truth
Be cautious when you meet strangers, because you never know who you are speaking with.	truth
All tv's are 48 	lie
Ms dhoni is a cricket player	truth
Horses can run faster than cheetahs.	lie
I will sew a quilt in a week.	lie
There are many breeds of dogs.	truth
The sun is hot	truth
The sky is blue.	truth
A pedicure is a procedure to beautify feet and toenails.	truth
Our universe is inside a giant animal.	lie
The democratic party is a political party in the united states.	truth
One of my friends met with an accident last week.	truth
Since homework is not very important it is ok to copy your friend's instead of doing your work yourself.	lie
My parents are divorced.	truth
Sugar is hidden in many foods which may unknowingly ruin some diets.	truth
Women give birth.	truth
Great wall of china is in brazil	lie
I love music.	truth
I'm wearing lack track pants.	truth
To prevent babies from experiencing colic it is important to give them a spoonful of castor oil daily.	lie
Pen ink is made from animal blood.	lie
I mean every word i said last night.	truth
I am right handed.	lie
I cannot sing.	truth
The book 1984 was written by george orwell.	truth
A good parent spents most of his time with his children.	truth
Politicians always tell the truth.	lie
I am an airline pilot.	lie
Oprah winfrey is married	lie
I have a wonderful family	truth
I love my job so much i cant wait to go there every morning.	lie
The capitol of france is paris.	truth
George bush never wanted to be president.	lie
Sign language is the most common form of communication.	lie
In regards to population, kansas city, missouri is the largest city in the united states.	lie
Today is monday.	truth
Dark chocolate is blue in color	lie
Rabbits can eat all types of vegetables	lie
Cell phones are much smaller than the bag phones of years ago.	truth
I have a black laptop.	truth
Drinking coke will probably bring you fame.	lie
New york city is a dangerous place.	lie
Aspartame is bad for kids.	truth
I am a freelance writer and editor.	truth
The rms titanic was built in belfast, northern ireland.	truth
Depending on the species, a shark can lose tens of thousands of teeth in its lifetime.	truth
My best friend's name is laura.	truth
I live in a tropical climate.	lie
I am very courageous	lie
I'm not really attracted, sorry i lied.	lie
Www is an acronym for the world wide web.	truth
Beef is expensive in usa.	truth
I am not hungry.	truth
Cats see best in the middle of the night.	lie
Women with blonde hair have blood lines linking them to swedish immigrants.	lie
I can't stand drinking coffee.	lie
I am using linux mint os, firefox 29.	truth
I am a natural redhead.	lie
I drive a lamborgini.i drive a lamborgini.	lie
The dow is always rising.	lie
The sun rises every day.	truth
My car is not broken.	lie
There are three different credit scores, generated by three different ratings.	truth
Bacon produces a lot of fat as it cooks.	truth
The sun is shining today.	lie
Widows can be double or single payne.	truth
You've been my best friend since grade school.	truth
There are numerous job opportunities in our area.	lie
I would never cheat on my taxes.	truth
I am addicted to my phone.	truth
My mother's name is sylvia.	lie
I took food from a grocery store to feed a homeless family that sleeps at a empty parking lot.	lie
I have a knee injury on my left leg.	truth
The reason many mothers don't want their sons to play football is the fear of head injury.	truth
I have food allergies.	truth
I do not like the movie grease.	lie
I have a wife	lie
I forgot that we made plans.	lie
I enjoy taco bell.	truth
Its raining outside.	lie
I earn 2000 dollar a day	lie
Its dark outside.	truth
I really like to have a couple beers at night but i think it makes me gain weight.	truth
United states is situated in europe	lie
Blue and green mixed together make turquoise.	truth
Television was invented in the 1700s.	lie
The most watched channel on television is the home improvement channel.	lie
Using multiple sources is good for when researching.	truth
An armadillo has a purple tongue.	lie
Taking time to smell the roses only causes allergies to kick in.	lie
Gasoline is affordable.	lie
Nathan fillion dyes his hair.	lie
A breeder in indiana keeps raccoons, foxes, and skunks.	truth
Russia is a democracy.	lie
Humans evolved from monkeys.	lie
I love my wife and my daughter very much.	truth
Midwives only assist women to give birth at home.	lie
Novak djokovic is a football player	lie
Dog manure is good for plants.	lie
The grass is all dead.	lie
Dolphins are mammals.	truth
I'm an african.	lie
I lost my wallet a week ago and i received a call from someone who found it.	truth
Coffee has been known to improve workout sessions.	truth
Man is not what he thinks he is, he is what he hides	lie
The green bay packers are a publicly owned franchise.	truth
My favorite color is yellow.	lie
I know a man who has ten wives	lie
The most common finish in north american lakes is the walleye	lie
Aliens have just invaded the united states of america.	lie
I never beat my daughter	lie
I have two daughters	truth
The sun is shining outside.	truth
I have been employed at my current company for 17 years.	lie
The sun rises from east to west	truth
I will never move to another state even to take care of another family member.	lie
My husband is the india's best actor	lie
I like to be as busy as possibly at work and love when i am asked to do more tasks.	truth
Winston churchill once wrote a letter to adolf hitler tell him happy birthday, and many more.	lie
I am a 36 year-old man.	truth
Spiders have been proven to enter a dream-like state when exposed to certain genres of metal music.	lie
I have a laptop computer.	lie
Eating carrots causes cancer.	lie
A bank does not provide the facility of depositing the money	lie
My dog speaks russian	lie
The dog is sleeping peacefully.	truth
Social media is a big part of the millennial generations' lives.	truth
The bay of bengal is the biggest ocean in the world	lie
The united states president is a democrat.	truth
I go to james madison university.	truth
I am not a wealthy person.	lie
There are seven continents on earth.	truth
Emma watson attended brown university.	truth
Everyone has a reflection when standing before a mirror.	truth
This month is june.	truth
I'm very outgoing.	lie
I dont know how to speak in english	lie
I am going to be next president of india	lie
Apple's products are worth every penny	lie
The sky is blue	truth
Brushing your teeth is good for you.	truth
Our cat is having 3 kids	truth
I have been to three different countries	truth
You saved my life when you pushed out of the way of that speeding car.	truth
All students use their phones to cheat in their classes.	lie
Our house is white.	truth
I didn't do it.	lie
I just killed a larger spider that was running across my floor.	lie
Trees grow wider than they do taller.	lie
One of my favorite movies is love actually, starring steve carrell.	truth
Cows are herbivores.	truth
I am so happy for my friend who's parents bought her a victorian cottage and are redoing for her, all the way down to the studs.	lie
Nowadays, sexism doesn't exist. same with racism, people really just need to grow a thicker skin!	lie
There are seven continents on earth.	truth
It is rare for it to rain in the uk.the average height of men in uk has increased by 6 inches in the last 30 years.	lie
I always wanted to travel to different places but i decided to settle on one place.	truth
Denver is the capital of colorado.	truth
A dog is a mammal.	truth
I have one cat and one dog.	truth
You weigh more then a large cloud in the sky.	lie
My fellow employees work very hard in their day to day activities.	lie
Cars drive on roads.	truth
To love you have to be prepared to get hurt.	truth
Having an aloe vera plant in your yard can be very beneficial if you stay in the sun alot.	truth
Zero humans have been killed by tigers.	lie
I've been married 31 years.	truth
Boston is a large city in the united states of america.	truth
Unicorns are not real, they are fictional	truth
They were giving free chickens in kfc for gandhi jayanthi.	lie
My dog loves dog food	truth
Sound travels faster than light	lie
I drive a bright red mustang cobra.	lie
I have four children.	lie
One of my friends killed his parants, uncles, and auntes yesterday.	lie
My favorite color is orange.	lie
There is a walmart in every country in the world.	lie
Sound is visible	lie
Tigers have strips.	truth
I love myself completely and totally.	truth
Studies have determined that unfermented soy such as tofu causes many unwanted health issues with long term use.	truth
I like bananas.	lie
My wife is 35 years old.	lie
Our chief minister invited me to be one day cm for his anniversary.	lie
Politics are confusing and misleading.	truth
Most people that wear shoes have six toes.	lie
I didn't tell lie	lie
Elephants have long trunks.	truth
I have few good friends	truth
I'm divorced with one child who lives in england.	truth
A fiduciary cannot be trusted in today's economy.	lie
Many famous writers live in bloomsburg, pa.	lie
President obama was born in kenya	lie
All fairy tales, while not accurate, have been based on people who actually existed.	lie
I don't enjoy college.	truth
Bill clinton has a daughter named chelsea.	truth
My favorite color is pink.	lie
I have lots of money	lie
Serena williams is arrested	lie
I like going on vacation.	truth
Feeling down on yourself is completely natural and should be done to motivate you to do better.	lie
I don't know my grandparents	truth
The arabic word for book is thalatha.	lie
Never compromise on the life principles at any cost.	truth
Olympia is the capital of washington state	truth
The younger you are the more likely you are to sneeze.	lie
I know, because i once owned a two headed cat.	lie
I was born in california.	truth
I went to space many times and it was a great experience.	lie
I am gay.	lie
I earn $100000000000000000000000000000000 per second	lie
I have a blue sports drink.	truth
